chr12	6728000	6745297
chr1	179519673	179545084
chr10	111624523	111683311
chr10	75008600	75012451
chr3	36868307	36986548
chr1	25942958	26112258
chr19	55995556	55999935
chr1	25548766	25559013
chr6	37786306	38123399
chr8	21914375	21941036
chr14	23815526	23821479
chr11	120381464	120860513
chr12	54409635	54450814
chr9	131872592	131912225
chr5	180620923	180631340
chr7	66274979	66309813
chr1	46805849	46831824
chr1	46805849	46831824
chr3	51433297	51534018
chr9	121037	179075
chr15	74421589	74430143
chr15	74420995	74430143
chr15	74420714	74430143
chr14	51441980	51562422
chr1	22350706	22358715
chr2	241388835	241396117
chr2	170549963	170559218
chr2	170549963	170559218
chr10	50820153	50874150
chr4	77355252	77705405
chr7	99155044	99163328
chr12	48356329	48363661
chr15	41185627	41197173
chr7	42948871	42951689
chr1	76189031	76230363
chr2	27885337	27918847
chr7	100209113	100214000
chr12	107167398	107284094
chr6	10886063	10975541
chr17	77806954	77813213
chr17	54910459	54947036
chr9	140499095	140510812
chr11	111652918	111742305
chr11	124964265	124981659
chr11	124964265	124981659
chr11	124964265	124981659
chr1	67772046	67863583
chr1	165171103	165325952
chr19	8428010	8440259
chr2	114194267	114254781
chr19	7894160	7930862
chr2	232259334	232266875
chr10	127584107	127699161
chr14	75744480	75749937
chr19	45681002	45686058
chr5	89754019	89770585
chr20	35233136	35241960
chr14	24774392	24780576
chr20	17922239	17949437
chr9	102860501	103064426
chr17	16453630	16472520
chr17	15601890	15625100
chr19	37034516	37064197
chr18	2654885	2806015
chr8	38088008	38121287
chr1	180881312	180916239
chrX	154006958	154033802
chr12	101987708	102080658
chr5	52082773	52099452
chr20	44978166	44993097
chrX	69508878	69641774
chr17	36956686	36981603
chr11	77531207	77584398
chr16	58553849	58663790
chr11	19245609	19262507
chrX	153045455	153052187
chr1	86812506	86862025
chr1	156697262	156707752
chr3	37027356	37034795
chr12	64797152	64843463
chr17	76670129	76778376
chr2	105857199	105860924
chr8	142430487	142443554
chr12	108908050	108914380
chr16	30193730	30201397
chr19	13254871	13261188
chr3	11033419	11081935
chr8	90768974	90804292
chr1	62901382	62918475
chr8	134467090	134584183
chr4	74701272	74705477
chr15	90224761	90234015
chr4	77969176	77997125
chr20	62037541	62103993
chr11	66246483	66278130
chr11	17756494	17800377
chr11	57424215	57430337
chr9	130373485	130455995
chr17	73034954	73043074
chr6	99281579	99287666
chr12	81109707	81114447
chr6	31745296	31763712
chr16	4853203	4897303
chr2	102971742	103016235
chr18	60189657	60246818
chr11	92701788	92716948
chr7	50343377	50473798
chr7	132169520	132333447
chr16	58577056	58663790
chr22	38202911	38214183
chr2	47129008	47143007
chr12	54058943	54070109
chr8	41510743	41655140
chr6	31606804	31620477
chr10	119042605	119134937
chr17	73583138	73623927
chr17	42875815	42908179
chr2	58272776	58388055
chr16	8890669	8944194
chr16	47494209	47736434
chr2	183789578	183903586
chr1	32799429	32801840
chr8	62536268	62627199
chr8	145106166	145115584
chr9	34328503	34344711
chr4	113557119	113579748
chr17	77018015	77046870
chr6	30538169	30560309
chr6_dbb_hap3	1831804	1853944
chr6_mann_hap4	1886241	1908381
chr6_mcf_hap5	1920023	1942163
chr6_qbl_hap6	1831075	1853211
chr10	71909960	71930285
chr20	43537702	43568962
chr7	106504923	106550423
chr10	117816441	118031819
chr15	25582395	25684175
chr13	28193879	28242559
chr9	5628118	5777556
chr6_mann_hap4	4536840	4555153
chr6_mcf_hap5	4416110	4422814
chr6_qbl_hap6	4311747	4330060
chr6_ssto_hap7	4559770	4578055
chr6	30644165	30655672
chr6_apd_hap1	1955811	1967318
chr6_cox_hap2	2156238	2167745
chr6_dbb_hap3	1937827	1949334
chr6_mann_hap4	1992261	2003768
chr6_mcf_hap5	2026050	2037557
chr6_qbl_hap6	1937098	1948605
chr1	41326727	41328018
chr17	5344231	5372380
chr19	4445002	4457791
chr3	180318917	180329918
chr6	90636246	91006562
chr3	132276981	132378975
chr11	66623875	66628946
chr10	11783355	11807065
chr2	3641421	3693234
chr19	58595208	58609730
chr8	33448853	33457439
chr3	124801479	124930243
chrY	16633487	16956848
chr16	70514471	70557457
chr4	167675236	168155741
chr7	329135	332454
chr16	87336403	87351026
chr16	87336404	87351026
chr9	114422850	114433526
chr9	112809877	112935791
chr9	71735179	71871124
chr4	15969848	16085594
chr5	54408798	54469005
chr3	78646387	79068609
chr4	108744720	108837204
chr5	122423840	122524745
chr7	150750901	150755052
chr14	69950470	69996215
chr6	80713321	80753244
chr17	38175349	38210889
chr11	8127596	8190590
chr12	124808956	125052010
chr3	134196545	134204831
chr3	134196545	134204865
chr16	29882479	29910585
chr17	40724327	40729734
chr7	121941447	121944565
chr16	3161579	3171518
chr22	50964180	50968514
chr6	137321107	137365449
chr9	77702397	77763114
chr19	50410083	50432773
chr2	11798303	11810329
chr12	106631658	106641713
chr17	64959979	65030518
chr2	220377891	220404494
chr16	66877840	66889049
chr1	197880634	197900273
chr3	147103834	147122071
chr6	147524493	147712612
chr6	153308399	153323925
chr19	2475122	2479257
chr22	19704957	19711845
chr3	195590235	195622432
chr12	53701239	53715412
chr3	150320065	150349234
chr6	52866097	52926600
chr16	19077916	19092417
chr14	51337877	51372688
chr18	59711457	59854289
chr4	73920415	73935472
chr1	26226606	26232993
chr12	56665482	56694175
chr1	100730713	100759325
chr22	43265771	43355887
chr22	43265771	43411184
chr3	129157878	129240350
chr19	41860321	41870078
chr17	26873724	26879646
chr2	216279383	216300791
chr12	21678255	21685210
chr5	159774774	159797648
chr18	59156774	59223365
chr15	43922759	43941039
chr12	4429358	4470190
chr16	66612350	66623177
chr16	21688834	21773050
chr12	111798454	111806925
chr12	129337080	129470509
chr6_dbb_hap3	2892375	2906056
chr1	19542157	19578053
chrX	118212597	118284542
chr19	50093911	50130696
chr16	23072727	23160591
chr3	137905089	137966729
chr9	32553523	32573182
chr16	4560676	4588471
chr13	109280570	109861355
chr1	160312062	160329742
chr14	54416454	54421270
chr14	54416454	54423554
chr15	74286013	74329735
chr15	74286013	74341155
chr15	27215428	27779373
chr3	114069657	114108825
chr13	79979443	79999468
chr1	33545713	33586995
chr1	159997461	160001783
chr14	105607317	105635161
chr4	120415549	120549239
chr12	56596287	56615753
chr3	169482397	169482848
chr8	28747224	28911242
chr2	238232654	238322850
chr19	796391	813327
chrX	47049198	47075527
chr17	3468739	3512705
chr15	75940347	75951968
chr3	193309932	193416600
chr10	7200585	7451303
chr3	193309932	193416600
chr21	46225531	46238044
chr9	21967750	21994490
chr13	57720621	57725643
chr1	94882932	94945260
chr19	38879839	38891523
chrX	103356216	103361538
chr8	101532999	101572014
chr11	119038421	119055726
chr11	119038421	119055726
chrX	48886237	48901043
chr2	70141172	70171076
chr2	70141172	70171076
chr12	99137751	99288674
chr21	46188494	46221751
chr11	66383052	66414944
chr11	76776991	76838198
chr14	73741917	73925286
chr11	67194934	67203879
chr6	33588155	33665348
chr5	157097560	157108162
chr11	10818592	10829543
chr4	2330305	2366604
chr19	57321444	57352094
chr7	140155982	140179369
chr18	21593383	21716574
chr6	24666262	24706295
chr2	242615156	242626383
chr12	123745516	123756687
chr14	56045924	56152302
chr17	48711217	48770063
chr15	49417470	49447854
chr3	184528930	184771402
chr5	177539555	177554107
chr16	81068457	81081951
chr12	72665528	73060422
chr8	93895757	93977817
chr12	13042955	13067600
chr11	9594227	9612313
chr11	47599561	47607115
chr2	27993583	28003608
chr14	74751979	74769767
chr18	28645941	28682388
chr21	45526207	45552063
chr20	57225308	57255582
chr3	50711671	51422629
chr5	41903469	41922738
chr19	36500021	36505141
chr19	4342523	4361083
chr4	1384339	1390782
chr1	248099492	248265224
chr18	72909277	72921281
chrX	30845558	30907511
chr3	40546529	40560712
chr7	29602426	29607911
chr11	82443045	82444906
chr1	197703138	197744623
chr1	197473878	197744623
chr21	19288656	19640687
chr21	19617191	19640687
chr6_dbb_hap3	4548797	4563487
chr19	281039	291435
chr15	41135245	41150853
chr6_mcf_hap5	4741215	4755906
chr6_qbl_hap6	4499711	4514410
chr6	91223291	91297020
chr9	32540541	32552626
chr22	20118363	20136530
chr2	74759945	74781062
chr4	3314873	3434904
chr1	1980908	2117834
chr20	32263291	32274210
chr9	34634718	34637823
chr19	11545268	11562782
chr11	1873199	1914493
chr12	101987708	102080658
chr17	72269385	72312023
chr14	33407458	34274382
chr19	18681613	18689270
chr14	50575349	50583297
chr16	21529229	21531765
chr16	29624423	29625038
chr5	180670313	180670376
chr13	53190604	53218919
chr13	53190604	53218919
chr1	44439601	44444972
chr3	56654159	56717135
chr18	32831022	32870196
chr11	867858	910874
chr11	22213721	22305913
chr11	119019298	119034374
chr22	32908539	33454377
chr1	33115958	33152812
chr12	9092956	9102357
chr9	90581358	90589695
chr13	72012097	72441330
chr19	40534166	40562115
chr19	57174019	57183123
chr22	18559685	18574797
chr8	79645006	79717758
chr8	37820513	37824184
chr5	148205155	148209197
chr14	73602142	73691399
chr12	52300201	52318145
chr11	107991257	108019891
chr17	17397752	17399709
chr17	79476996	79479892
chr1	87596608	87603352
chr1	87596608	87603352
chr22	43528211	43539403
chr9	102583136	102597341
chr3	48711271	48723366
chr8	27181995	27317908
chr12	109914427	109975510
chr6	146919135	147137597
chr18	52889561	53257045
chr18	52889561	53303188
chr12	109991520	110011358
chr19	3777966	3786415
chr19	3777966	3786415
chr17	79876144	79881444
chr1	246703862	246729565
chr19	36825354	36870105
chr19	55850220	55860489
chr19	38187263	38210691
chr17	21278698	21324179
chr7	2442194	2475216
chr12	3757108	3862366
chr19	52374550	52391229
chr11	134248397	134281812
chr8	33228343	33330664
chr12	109489379	109526831
chr5	140733591	140893546
chr2	42794656	42937686
chr3	169489852	169508504
chr22	51040561	51050979
chr12	85673035	85696561
chr4	57300914	57328534
chr4	57332761	57370847
chr19	41280281	41284398
chr21	34397215	34402503
chr13	21140207	21266576
chr12	122692208	122711115
chr17	45922279	45928516
chr8	22456113	22462662
chr12	121162570	121178811
chr16	4560676	4588816
chr16	4560676	4588816
chr6	36645455	36656116
chr11	117856105	117873199
chr16	1382605	1400442
chr16	1385197	1400442
chr17	43970747	44106699
chr17_ctg5_hap1	762280	895830
chr10	99185026	99194198
chr2	99770536	99780613
chr7	107788070	108096841
chr14	24438082	24476617
chr14	24438082	24476617
chrX	113817550	114145624
chr17	7975953	7991021
chr2	98961617	99016064
chr19	45457480	45497604
chr15	75181409	75191565
chr2	136664253	136743222
chr11	61664767	61685081
chr14	21484921	21493264
chr14	21484921	21493935
chr5	37812778	37835593
chr2	28112481	28562767
chr2	28112481	28562767
chr17	19641297	19648772
chr17	19641297	19648925
chr1	240254184	240639489
chr21	43918741	44002550
chr14	50250531	50319539
chr16	66541905	66584315
chr6	27106087	27108457
chr7	90892782	90899132
chr19	41381343	41388657
chr11	61170119	61197383
chr3	9790627	9800089
chr21	43638266	43718354
chr9	36833271	37034476
chr8	38268655	38326352
chr19	30301900	30316215
chr17	17408876	17485745
chr1	35451766	35497569
chr8	65491794	65497191
chr19	4324039	4338847
chr11	71505408	71524905
chr10	70586293	70656209
chr8	144661866	144679558
chr19	5916151	5978320
chr19	48280841	48288943
chr6_ssto_hap7	1788472	1795272
chr6	31321648	31324989
chr1	47900688	47907363
chr9	100614536	100619997
chr13	73355229	73591591
chr22	42228082	42304312
chr9	101866411	101917473
chr11	36505316	36531863
chr11	64850693	64856874
chrX	151121595	151143151
chr14	65876309	66211839
chr8	38243648	38267062
chr1	6104980	6162253
chr1	6051357	6162253
chr1	6105173	6162253
chr14	23881946	23904870
chr2	27308610	27324619
chr17	39017429	39023462
chr2	242088072	242124065
chr12	111157612	111180783
chr1	11865152	11904201
chr21	18884223	18943429
chr11	94500507	94610918
chr6	29570004	29600962
chr6_apd_hap1	873546	904496
chr4	56813973	56900529
chr6_cox_hap2	1088813	1119772
chr6_dbb_hap3	873361	904320
chr12	43748011	43945724
chr6_mcf_hap5	873207	904163
chr22	38244378	38285789
chr2	101617690	101623885
chr11	15094145	15101177
chr17	906757	1012340
chr19	55896299	55904451
chr1	156337979	156356013
chr14	24457026	24476617
chr10	129894924	129924468
chr7	151163097	151217010
chrX	62567106	62571218
chr9	37588411	37592636
chr13	100740268	101183691
chr1	179261848	179328814
chr17	74732582	74776336
chr11	66357639	66360554
chr20	33703159	33735161
chr17	34947225	34958233
chr17	78517624	78941173
chr19	55998869	56031466
chr8	42704779	42751866
chr11	36396534	36487754
chr22	29662997	29697515
chrX	135578237	135595503
chr19	44644709	44665462
chr22	29723668	29784572
chr12	3724493	3862366
chr17	4840425	4843462
chr17	38218067	38251120
chr8	145637797	145642279
chr9	136286119	136325525
chr10	71897736	71906496
chr17	33677328	33700720
chr7	138710451	138720775
chr9	15552096	15972897
chr6_dbb_hap3	4563504	4567043
chr6_mcf_hap5	4755923	4759462
chr6_qbl_hap6	4514427	4517966
chr9	136396285	136441641
chr11	66024090	66036331
chr19	1554667	1568057
chr3	141663269	141868386
chr1	182807438	182858117
chrX	153172829	153191714
chr11	118964584	118966177
chr15	37183221	37393500
chr7	64253765	64295059
chrX	16963813	17172403
chr14	104022880	104028655
chr12	56735381	56754037
chr5	133492081	133512724
chr13	77565058	77577652
chr1	110602996	110613322
chr6	135501452	135541310
chr2	1635658	1748291
chr8	41786996	41909505
chr11	61099653	61117231
chr4	128885460	128953455
chrX	49061522	49089833
chr11	126151981	126164071
chr2	173939564	174133737
chr14	21566095	21572883
chr19	54040332	54084523
chr2	187453789	187546629
chr2	223915647	223921357
chr10	99374309	99393913
chr9	128509477	128730655
chr12	111050831	111087935
chr1	220959038	220988741
chr5	1798498	1799956
chr17	73894723	73901181
chr1	92682572	92712367
chr9	42367302	42412410
chr14	55308723	55369542
chr12	58118075	58132029
chr7	77427108	77587821
chr13	57720621	57725643
chr13	57727194	57732216
chr10	75531048	75536976
chr7	50343377	50473798
chr6	46654611	46673056
chr19	47248302	47262832
chr12	120123594	120315095
chr1	235710984	235814054
chr4	83845755	83934040
chrY	9194451	9219480
chrX	49216770	49234387
chr8	181383	198339
chr6_cox_hap2	3116415	3129789
chr17	654572	659576
chr2	100016937	100106480
chr5	170813707	170834731
chr14	24700627	24709447
chr14	57856270	57880466
chr3	195776154	195809032
chr19	11093827	11173958
chr2	114340229	114357613
chr18	14477953	14498705
chr9	72999512	73029573
chr16	54964110	54969395
chr11	67273960	67276199
chr21	34113649	34144169
chr1	226107576	226112040
chr6_ssto_hap7	4241635	4246050
chr6	32810862	32815277
chr6_apd_hap1	4097866	4102281
chr6_cox_hap2	4255390	4259805
chr6_dbb_hap3	4092240	4096655
chr6_mann_hap4	4268058	4272473
chr6_mcf_hap5	4147739	4152154
chr6_qbl_hap6	4042969	4047384
chr1	55222570	55230226
chr16	28833368	28849558
chr22	39744953	39775394
chr5	148723976	148735146
chr2	220461595	220482173
chr22	31677578	31688520
chr3	113847556	113897899
chr18	63416487	63549175
chr5	171288555	171433877
chr7	871141	915557
chr5	94981582	94993849
chr19	19230424	19249310
chr11	122928199	122933043
chr1	85483764	85514223
chr5	65221381	65377851
chr18	43913186	44041783
chr6	134272307	134309638
chr1	43765565	43789781
chr11	35272751	35441610
chr12	118453505	118471042
chr2	71557884	71663191
chr20	3023267	3027391
chr9	94841342	94877756
chr20	42874897	42910557
chr20	42874897	42910557
chr20	42874738	42910557
chr20	42874897	42910557
chr2	216225178	216300791
chr6	110011423	110147634
chr10	180423	301577
chr5	118787137	118879030
chr2	18058113	18115225
chr17	79890261	79895204
chrX	153236990	153249646
chrX	70459473	70474499
chr3	38387250	38457467
chr8	72753776	72756731
chrY	9303563	9308358
chr21	45772483	45863964
chr8	22959326	22975950
chrX	52976463	53024651
chr16	9184536	9214555
chr1	78030189	78148343
chr10	97423152	97453900
chr14	90744397	90798481
chr9	131071395	131084697
chr17	48637428	48705832
chr17	48637428	48705832
chr1	157962062	158071052
chr11	60897727	60928916
chr1	27205872	27216869
chr2	32389909	32450181
chr6	88384577	88411985
chr10	70747476	70777739
chr1	161067180	161071138
chr1	27276046	27286901
chr3	158287952	158325249
chr17	45400326	45509076
chr22	38615297	38669040
chr12	21788274	21810789
chr14	20922289	20926931
chr5	174150574	174158902
chr15	72118360	72410440
chr15	78798905	78827012
chr16	14164195	14361630
chr3	10289176	10323906
chr10	21785490	21785570
chr10	81805988	81838949
chr11	61582632	61582712
chr18	47012742	47014792
chr16	69599710	69599771
chr15	96875489	96877536
chr6	26634610	26659980
chr1	92413927	92480985
chr6_ssto_hap7	2959803	2964444
chr6	31629005	31633639
chr1	53361581	53387446
chr1	53361581	53387446
chr8	30535579	30585486
chr3	52082936	52090461
chr14	32545494	32629934
chr17	76209276	76222716
chrX	122993016	123048829
chr5	60047615	60140101
chr22	19700986	19711845
chr15	74286013	74336717
chr19	5622045	5669489
chr15	90207599	90222648
chr16	81811898	81992899
chr20	39765160	39805357
chr5	176810431	176826849
chr20	35806455	35871025
chr3	47627377	47823405
chr17	41102542	41116515
chr4	187207251	187422212
chr4	187337279	187422212
chr2	130886195	130897986
chr13	113621797	113622952
chr5	149996205	150032903
chr7	128576993	128591088
chr3	135683514	135867752
chr5	50677957	50691563
chr12	121646663	121672909
chr11	10771810	10802290
chr9	4678565	4707594
chr16	58533046	58548523
chr14	89289977	89345335
chr1	27425299	27481621
chr20	43513239	43538175
chr16	2012061	2014827
chr14	50085405	50087403
chr1	109233931	109245422
chr1	28285503	28295604
chr22	30884897	30901698
chr8	439789	495781
chr9	32972603	33001639
chr6_dbb_hap3	2992298	3017037
chr9	32972603	33001639
chr6	74170453	74212179
chr9	139901685	139923374
chr14	24599674	24603058
chr12	29653745	29937692
chr2	205409515	206485886
chr9	104160135	104173942
chr5	139226363	139422884
chr13	43787665	44361116
chr6	53158887	53213977
chr6	53132195	53213977
chr6	53132195	53213977
chr19	45595430	45651543
chr1	155277538	155291457
chr1	155277538	155291457
chr16	28833368	28849558
chr1	204041245	204097871
chr4	89011415	89080011
chr8	22877647	22926700
chr14	23304741	23317808
chr20	44636546	44646200
chr11	66099541	66104000
chr12	52344450	52391863
chr3	179279707	179307193
chr4	147559044	147564623
chr17	44999485	45019733
chr19	10426888	10444314
chr7	157331749	158380482
chr3	138065489	138125377
chr8	101169262	101255132
chr20	9494004	9512171
chr20	61974661	61992748
chr15	78887646	78913637
chr8	107459151	107765921
chr16	56700652	56701977
chr16	56671577	56674999
chrX	48659486	48684380
chr12	68041511	68057444
chr16	79627744	79634622
chr18	48555582	48612411
chr8	27667137	27695612
chr3	10342612	10362872
chr8	54958926	55014577
chr11	110066285	110167437
chr11	110066285	110167437
chr21	38123188	38353264
chr11	3733058	3819022
chr18	3450402	3459406
chr5	74017028	74063196
chr1	61546533	61929460
chr4	84213613	84256306
chrY	21152525	21154705
chr15	89345673	89419585
chr1	227057272	227084804
chr1	165795731	165881855
chr1	1949767	1963192
chr4	57676025	57687908
chr2	178076421	178089685
chr9	36336398	36400920
chr2	54557070	54589714
chr19	13105583	13210610
chr1	207225619	207252162
chr3	193852930	193857401
chr7	27132613	27135625
chr6	30456182	30462982
chr1	116935486	116961244
chr1	116941621	116961197
chr19	50552936	50571052
chr17	79138306	79157964
chr12	50221325	50235937
chr17	42147097	42154712
chr1	145586492	145589435
chr1	151734444	151744806
chr17	7571719	7590868
chr15	45459411	45493373
chr5	14663782	14700842
chr18	19230857	19284766
chr4	44703811	44728651
chr3	142719371	142780567
chr1	16766166	16787584
chr13	20796100	20806534
chr3	128689781	128712986
chr15	55647420	55700708
chr5	68388775	68401567
chr4	167654535	168155741
chr10	44787197	44791097
chr10	103338638	103348027
chr7	44183869	44198887
chr1	197521384	197744623
chr14	66973124	67649525
chr14	73945188	74025651
chr20	34823338	34845863
chr19	12034882	12062588
chr3	37033840	37093337
chr5	37291734	37371228
chr2	179966418	180129350
chr5	110834021	110848157
chr7	130019289	130028949
chr9	71627448	71629039
chr6	31706724	31731455
chrX	128580477	128657482
chr1	208059882	208084683
chr16	16325388	16389668
chrY	24314688	24329089
chr10	135367403	135379138
chr16	55689555	55741104
chr19	51814101	51835102
chr15	91497105	91507355
chr4	1872122	1984934
chr8	124025403	124054663
chr19	16186134	16214813
chr10	69643426	69679147
chr16	1030807	1037979
chr2	190425315	190445537
chr3	8542492	8610811
chr14	105779751	105865484
chr5	140742897	140893546
chr6_dbb_hap3	1321746	1327410
chr21	46493492	46647478
chr11	110045604	110167437
chr14	31569323	31676689
chr16	67862059	67881361
chr19	10677137	10679655
chr2	55514977	55647057
chr6_cox_hap2	386334	389123
chr6_mcf_hap5	166870	169659
chr6_qbl_hap6	166707	169498
chr6_ssto_hap7	204230	207019
chr16	30565084	30569642
chr9	130882971	130890741
chr14	58861643	58876419
chr2	74055042	74095295
chr5	133450297	133484920
chr5	133450297	133484920
chr4	148401068	148467106
chr4	40812043	40859209
chr12	121746047	121792012
chr6	44237479	44248182
chr10	75013515	75118617
chr11	7272180	7491276
chr12	51379774	51422058
chr15	79252288	79383215
chr11	116660085	116663136
chr10	34398487	35104253
chr13	28009775	28024326
chr11	559970	565025
chr15	73852343	73925753
chr9	33252469	33264759
chr19	4445002	4455295
chr20	18267926	18298640
chr1	47715810	47779819
chr2	33951127	33953284
chr2	215590369	215674435
chr4	152019724	152026804
chr19	39261607	39264157
chr1	167598473	167676486
chr2	185462092	185805214
chr5	140050380	140053171
chr13	76099349	76111991
chr13	76099349	76111991
chr10	120900424	120925204
chr7	5659671	5821361
chr22	21368463	21383302
chr6_cox_hap2	3116415	3130096
chr6_ssto_hap7	2937601	2951276
chr6	31606804	31620477
chr15	83924654	83953468
chr6	166719167	166721871
chr9	99403532	99417599
chr2	197964194	198175521
chr9	18927890	19033256
chr5	56204086	56214165
chrY	2476305	2507370
chr2	48843936	48907749
chr11	14990047	14993832
chr6_qbl_hap6	3381788	3393478
chr6_ssto_hap7	3468500	3480185
chr1	53391900	53518289
chr11	831951	839835
chr11	33762489	33796071
chr6	97337186	97345767
chr3	47057897	47205467
chr3	137905089	137966729
chr9	5449502	5471567
chr7	145812452	148119088
chr19	39923846	39926618
chr9	131101838	131124749
chr11	118977092	118988827
chr10	81837401	81853307
chr12	88442789	88535993
chr22	46662860	46690905
chr3	49043636	49054386
chr4	85590692	85887544
chr18	21742010	21852196
chr7	128594233	128695227
chr12	110367606	110434194
chr2	192814746	193059644
chr14	76617258	76670134
chr1	47140830	47184736
chr7	99014361	99036462
chr4	129805151	130014764
chr2	31133330	31361592
chr9	132814984	132903448
chrX	67717623	67758127
chr12	16063185	16191315
chr3	195686791	195717150
chr10	103605355	103815932
chr12	77415025	77459360
chr1	26226606	26232644
chr12	122755980	122907116
chr1	214160843	214215847
chr2	37332283	37384190
chr11	57093458	57103351
chr7	99612218	99636403
chr12	133656036	133685258
chr19	12272871	12301064
chr2	212240441	213403352
chr19	58944180	58951589
chr5	140854568	140893544
chr1	247319202	247335318
chr10	38298577	38349995
chr10	37413784	37522495
chr1	201950765	201976275
chrX	51485480	51490326
chr22	50713407	50746001
chr3	119498330	119538332
chrX	73802810	73834461
chr20	25989434	26003430
chr7	130126897	130131013
chr1	121259909	121314686
chr3	181327121	181461013
chr9	131265970	131305580
chr15	90894476	90905715
chr2	120123623	120131127
chr10	6469104	6622263
chr12	6666035	6677498
chr15	50715573	50794280
chr6_dbb_hap3	3050750	3060344
chr6_mcf_hap5	3144865	3154459
chr6_qbl_hap6	3058813	3068398
chr5	70330950	70363497
chr17	17714662	17740325
chr6_ssto_hap7	3510345	3539573
chr20	62218954	62258381
chr6	88298784	88378172
chr13	45513383	45563613
chr8	102698769	103136562
chr1	157102975	157108177
chr18	71982109	72027422
chr10	99495877	99521664
chr10	99495877	99521664
chr10	99495877	99521664
chr10	99495877	99521664
chr2	171783947	171824643
chr1	27113678	27125894
chr19	41280081	41284398
chrX	118722299	118739846
chr2	26986141	27005099
chr2	110300373	110371783
chr1	184659624	184724041
chr20	1092905	1149426
chr7	99488029	99517223
chr5	2751261	2756511
chr1	28198053	28214196
chr17	5377612	5389494
chr8	59717976	60031767
chr18	34408079	34806288
chr1	109655584	109750403
chr9	102667914	102737818
chr19	11465061	11477374
chr17	7622038	7738058
chr1	10707262	10856733
chr1	894966	902099
chr17	7143737	7145753
chr7	26239830	26254227
chr6_cox_hap2	4605197	4612307
chr6_dbb_hap3	4442668	4449780
chr6	33161361	33168473
chr14	96828788	96854627
chr5	15500546	15940905
chr10	73155690	73493481
chr21	42791484	42832141
chrX	148560294	148586884
chr15	33009204	33027870
chr15	33009204	33027870
chr15	32321685	32463384
chr18	31431063	31802434
chr12	58019677	58027022
chr16	57916243	58005020
chr19	18318770	18359010
chr12	49952076	49961928
chr11	65685727	65690048
chr6	138144806	138189370
chr3	50384918	50388486
chr17	46907349	46943607
chr6	31782290	31786719
chr6_apd_hap1	3097051	3101480
chr9	106855540	106904700
chr7	73150426	73153184
chr3	35681509	35836988
chr3	35679665	35728379
chr12	52403275	52410673
chr20	44043706	44055885
chr20	44043706	44055885
chr20	44043706	44055885
chr5	37812778	37835929
chr6	30613815	30621987
chr6_cox_hap2	2125866	2134030
chr6_dbb_hap3	1907452	1915618
chr6_mann_hap4	1961887	1970054
chr9	139737866	139742797
chr7	35839595	35947715
chr16	66585465	66601190
chr4	167654535	168155741
chr20	44745905	44759384
chr8	82711817	82754521
chr8	82711817	82754521
chr1	224415035	224517891
chrX	119392504	119445391
chrX	119392504	119445391
chr11	6232563	6255941
chr11	129938715	130015706
chr10	75544381	75562556
chr6	44794466	45345788
chr2	10182681	10195963
chr7	65669258	65826438
chr17	41843488	41856368
chr12	117298224	117319232
chr22	19510546	19512860
chr6	3076057	3116421
chr5	140219906	140392929
chr10	85953390	85980376
chr14	50110269	50155098
chr5	118787201	118879030
chr16	2254177	2260418
chr2	220154344	220173729
chr22	21635713	21653015
chr13	32419919	32534721
chr3	58222258	58281461
chr13	79188420	79233314
chr5	7859271	7869150
chr6_mann_hap4	2968963	2971439
chr6_mcf_hap5	3005754	3008229
chr6_qbl_hap6	2919711	2922186
chr6_ssto_hap7	2956872	2959347
chr4	121956781	121993673
chr6	27099816	27102314
chr16	68876508	69120085
chr14	50575349	50583297
chr11	8127596	8190590
chr19	8273216	8328304
chr10	70979058	71028315
chr4	7061779	7069800
chr6_qbl_hap6	1980087	1987127
chr6_ssto_hap7	2019463	2026502
chr4	128838959	128887139
chr19	19312223	19314238
chr17	76792964	76836969
chr4	185615218	185655286
chr4	151502076	151506845
chr21	33043312	33104431
chr9	34551429	34590138
chr6	168226670	168373700
chr17	40713091	40719299
chr11	75109534	75134345
chr2	31133330	31361592
chr5	65221381	65377851
chr5	65221381	65377851
chr5	65221381	65377851
chr3	49067141	49131504
chr7	27207517	27212534
chr8	56791385	56926006
chr16	3450189	3460364
chr2	130949317	130956034
chr20	49410466	49494714
chrX	120092019	120095337
chrX	120096880	120100198
chrX	120101740	120105058
chrX	120106600	120109918
chrX	120111460	120114778
chrX	120116320	120119638
chr7	150754298	150774614
chr8	54628102	54755602
chr6_ssto_hap7	1953167	1973134
chr1	31404352	31538564
chr6_mcf_hap5	4760077	4764535
chr15	85143248	85160841
chr5	42422876	42722980
chr6_dbb_hap3	873361	904320
chr6_mann_hap4	873028	903954
chr17	33306516	33331191
chr13	28536204	28543505
chr16	55836763	55867075
chr5	180256953	180258618
chr5	180256956	180263726
chr5	180256956	180263726
chr2	68871953	68883708
chr17	80200536	80231594
chr5	68664638	68711628
chr13	114110133	114145023
chr2	30368749	30384399
chr2	30368749	30384399
chrX	149100414	149106716
chr8	102698769	103136562
chr8	102698769	103137135
chr8	22456113	22462662
chr2	208627309	208634143
chr1	205737113	205744610
chr7	26706687	26904341
chr9	35791405	35810728
chr6_ssto_hap7	3271355	3282933
chr21	43218384	43299591
chr9	113006091	113018920
chr11	113929430	114122397
chr13	20761603	20767114
